20200701 014100;1.122330;1.122360;1.122240;1.122270;0
20200701 014200;1.122280;1.122340;1.122240;1.122270;0
20200701 014300;1.122270;1.122360;1.122270;1.122330;0
20200701 014400;1.122330;1.122330;1.122240;1.122280;0
20200701 014500;1.122280;1.122340;1.122280;1.122330;0
20200701 014600;1.122350;1.122430;1.122340;1.122430;0
20200701 014700;1.122440;1.122440;1.122300;1.122350;0
20200701 014800;1.122350;1.122400;1.122330;1.122360;0
20200701 014900;1.122370;1.122380;1.122330;1.122350;0
20200701 015000;1.122350;1.122410;1.122340;1.122410;0
20200701 015100;1.122400;1.122400;1.122220;1.122360;0
20200701 015200;1.122370;1.122390;1.122260;1.122320;0
20200701 015300;1.122330;1.122420;1.122310;1.122420;0
20200701 015400;1.122420;1.122490;1.122410;1.122450;0
20200701 015500;1.122440;1.122610;1.122420;1.122530;0
20200701 015600;1.122560;1.122570;1.122530;1.122560;0
20200701 015700;1.122570;1.122590;1.122510;1.122530;0
20200701 015800;1.122520;1.122550;1.122460;1.122540;0
20200701 015900;1.122520;1.122550;1.122390;1.122400;0
20200701 020000;1.122400;1.122500;1.122250;1.122250;0
20200701 020100;1.122240;1.122240;1.122070;1.122180;0
20200701 020200;1.122200;1.122240;1.122040;1.122180;0
20200701 020300;1.122180;1.122250;1.122130;1.122190;0
20200701 020400;1.122210;1.122240;1.122030;1.122090;0
20200701 020500;1.122100;1.122230;1.122080;1.122080;0
20200701 020600;1.122090;1.122210;1.122020;1.122150;0
20200701 020700;1.122160;1.122350;1.122160;1.122210;0
20200701 020800;1.122200;1.122250;1.122140;1.122190;0
20200701 020900;1.122190;1.122220;1.122120;1.122210;0
20200701 021000;1.122210;1.122350;1.122160;1.122270;0
20200701 021100;1.122280;1.122360;1.122280;1.122300;0
20200701 021200;1.122310;1.122330;1.122240;1.122300;0
20200701 021300;1.122300;1.122420;1.122290;1.122370;0
20200701 021400;1.122390;1.122510;1.122390;1.122490;0
20200701 021500;1.122500;1.122590;1.122470;1.122570;0
20200701 021600;1.122580;1.122630;1.122480;1.122500;0
20200701 021700;1.122480;1.122480;1.122330;1.122430;0
20200701 021800;1.122430;1.122490;1.122350;1.122350;0
20200701 021900;1.122370;1.122480;1.122340;1.122410;0
20200701 022000;1.122400;1.122490;1.122350;1.122420;0
20200701 022100;1.122430;1.122500;1.122320;1.122360;0
20200701 022200;1.122360;1.122450;1.122350;1.122440;0
20200701 022300;1.122440;1.122460;1.122440;1.122450;0
20200701 022400;1.122450;1.122560;1.122450;1.122550;0
20200701 022500;1.122560;1.122570;1.122440;1.122440;0
20200701 022600;1.122420;1.122420;1.122350;1.122360;0
20200701 022700;1.122350;1.122430;1.122310;1.122350;0
20200701 022800;1.122360;1.122570;1.122330;1.122570;0
20200701 022900;1.122560;1.122730;1.122560;1.122640;0
20200701 023000;1.122640;1.122760;1.122640;1.122680;0
20200701 023100;1.122700;1.122860;1.122700;1.122790;0
20200701 023200;1.122790;1.122790;1.122550;1.122550;0
20200701 023300;1.122540;1.122710;1.122530;1.122700;0
20200701 023400;1.122710;1.122770;1.122640;1.122710;0
20200701 023500;1.122700;1.122850;1.122630;1.122840;0
20200701 023600;1.122830;1.122840;1.122710;1.122740;0
20200701 023700;1.122730;1.122750;1.122600;1.122630;0
20200701 023800;1.122660;1.122740;1.122640;1.122710;0
20200701 023900;1.122720;1.122900;1.122720;1.122790;0
20200701 024000;1.122780;1.122940;1.122750;1.122930;0
20200701 024100;1.122920;1.123140;1.122920;1.123080;0
20200701 024200;1.123080;1.123080;1.122850;1.122880;0
20200701 024300;1.122880;1.123090;1.122880;1.123090;0
20200701 024400;1.123090;1.123180;1.123050;1.123180;0
20200701 024500;1.123180;1.123230;1.123080;1.123080;0
20200701 024600;1.123090;1.123180;1.123080;1.123080;0
20200701 024700;1.123060;1.123090;1.122940;1.123040;0
20200701 024800;1.123070;1.123130;1.123070;1.123100;0
20200701 024900;1.123110;1.123140;1.123090;1.123130;0
20200701 025000;1.123130;1.123140;1.122980;1.123060;0
20200701 025100;1.123050;1.123220;1.123050;1.123180;0
20200701 025200;1.123190;1.123220;1.123040;1.123040;0
20200701 025300;1.123050;1.123190;1.123050;1.123160;0
20200701 025400;1.123160;1.123170;1.123030;1.123080;0
20200701 025500;1.123070;1.123200;1.123030;1.123190;0
20200701 025600;1.123190;1.123280;1.123190;1.123260;0
20200701 025700;1.123270;1.123300;1.123160;1.123200;0
20200701 025800;1.123190;1.123430;1.123170;1.123330;0
20200701 025900;1.123330;1.123390;1.123330;1.123330;0
20200701 030000;1.123310;1.123310;1.122910;1.122920;0
20200701 030100;1.122950;1.122960;1.122860;1.122930;0
20200701 030200;1.122940;1.122960;1.122860;1.122860;0
20200701 030300;1.122870;1.122920;1.122770;1.122790;0
20200701 030400;1.122790;1.122810;1.122710;1.122770;0
20200701 030500;1.122760;1.122810;1.122720;1.122760;0
20200701 030600;1.122790;1.122830;1.122760;1.122770;0
20200701 030700;1.122800;1.122810;1.122700;1.122710;0
20200701 030800;1.122740;1.122790;1.122620;1.122720;0
20200701 030900;1.122730;1.122830;1.122720;1.122830;0
20200701 031000;1.122830;1.122930;1.122810;1.122920;0
20200701 031100;1.122930;1.122930;1.122760;1.122760;0
20200701 031200;1.122770;1.123080;1.122760;1.123070;0
20200701 031300;1.123080;1.123210;1.123040;1.123060;0
20200701 031400;1.123070;1.123110;1.123040;1.123080;0
20200701 031500;1.123080;1.123200;1.123080;1.123120;0
20200701 031600;1.123120;1.123130;1.123010;1.123030;0
20200701 031700;1.123060;1.123100;1.122610;1.122650;0
20200701 031800;1.122660;1.122710;1.122450;1.122480;0
20200701 031900;1.122480;1.122680;1.122460;1.122470;0
20200701 032000;1.122480;1.122700;1.122480;1.122630;0
20200701 032100;1.122660;1.122690;1.122540;1.122560;0
20200701 032200;1.122550;1.122580;1.122360;1.122360;0
20200701 032300;1.122360;1.122370;1.122310;1.122310;0
20200701 032400;1.122310;1.122440;1.122310;1.122440;0
20200701 032500;1.122420;1.122450;1.122340;1.122450;0
20200701 032600;1.122450;1.122470;1.122390;1.122420;0
20200701 032700;1.122420;1.122420;1.122320;1.122410;0
20200701 032800;1.122410;1.122430;1.122380;1.122420;0
20200701 032900;1.122420;1.122500;1.122420;1.122490;0
20200701 033000;1.122510;1.122560;1.122470;1.122480;0
20200701 033100;1.122480;1.122480;1.122350;1.122360;0
20200701 033200;1.122360;1.122590;1.122360;1.122590;0
20200701 033300;1.122590;1.122730;1.122590;1.122720;0
20200701 033400;1.122710;1.122870;1.122700;1.122850;0
20200701 033500;1.122840;1.122950;1.122810;1.122850;0
20200701 033600;1.122860;1.122970;1.122840;1.122930;0
20200701 033700;1.122930;1.122960;1.122820;1.122880;0
20200701 033800;1.122880;1.123110;1.122880;1.123060;0
20200701 033900;1.123050;1.123060;1.122810;1.122830;0
20200701 034000;1.122820;1.122880;1.122790;1.122870;0
20200701 034100;1.122890;1.122980;1.122880;1.122970;0
20200701 034200;1.122980;1.123020;1.122810;1.122810;0
20200701 034300;1.122810;1.122820;1.122630;1.122670;0
20200701 034400;1.122660;1.122800;1.122620;1.122750;0
20200701 034500;1.122760;1.122780;1.122550;1.122610;0
20200701 034600;1.122640;1.122850;1.122610;1.122780;0
20200701 034700;1.122780;1.122950;1.122730;1.122940;0
20200701 034800;1.122930;1.122970;1.122880;1.122930;0
20200701 034900;1.122920;1.122960;1.122650;1.122830;0
20200701 035000;1.122810;1.122930;1.122790;1.122870;0
20200701 035100;1.122850;1.122870;1.122810;1.122820;0
20200701 035200;1.122830;1.122870;1.122730;1.122780;0
20200701 035300;1.122780;1.122850;1.122770;1.122810;0
20200701 035400;1.122810;1.123060;1.122740;1.123000;0
20200701 035500;1.123000;1.123130;1.122960;1.123120;0
20200701 035600;1.123110;1.123200;1.123030;1.123190;0
20200701 035700;1.123170;1.123280;1.123140;1.123180;0
20200701 035800;1.123180;1.123230;1.123090;1.123230;0
20200701 035900;1.123230;1.123270;1.123110;1.123150;0
20200701 040000;1.123150;1.123170;1.122900;1.123080;0
20200701 040100;1.123090;1.123220;1.123080;1.123120;0
20200701 040200;1.123110;1.123460;1.123040;1.123420;0
20200701 040300;1.123410;1.123470;1.123370;1.123430;0
20200701 040400;1.123450;1.123500;1.123360;1.123430;0
20200701 040500;1.123420;1.123580;1.123420;1.123580;0
20200701 040600;1.123610;1.123870;1.123610;1.123610;0
20200701 040700;1.123610;1.123730;1.123570;1.123700;0
20200701 040800;1.123700;1.123730;1.123640;1.123730;0
20200701 040900;1.123730;1.123780;1.123730;1.123760;0
20200701 041000;1.123780;1.123890;1.123770;1.123870;0
20200701 041100;1.123870;1.123960;1.123820;1.123960;0
20200701 041200;1.123970;1.124160;1.123930;1.124140;0
20200701 041300;1.124130;1.124380;1.124100;1.124370;0
20200701 041400;1.124370;1.124480;1.124160;1.124170;0
20200701 041500;1.124170;1.124270;1.124070;1.124190;0
20200701 041600;1.124180;1.124370;1.124000;1.124370;0
20200701 041700;1.124370;1.124420;1.124280;1.124310;0
20200701 041800;1.124320;1.124350;1.124010;1.124020;0
20200701 041900;1.124040;1.124040;1.123850;1.123860;0
20200701 042000;1.123870;1.123940;1.123760;1.123850;0
20200701 042100;1.123860;1.123960;1.123840;1.123950;0
20200701 042200;1.123940;1.124150;1.123930;1.124110;0
20200701 042300;1.124100;1.124330;1.124100;1.124280;0
20200701 042400;1.124280;1.124400;1.124280;1.124370;0
20200701 042500;1.124390;1.124390;1.124160;1.124160;0
20200701 042600;1.124170;1.124320;1.124090;1.124190;0
20200701 042700;1.124190;1.124190;1.124010;1.124110;0
20200701 042800;1.124120;1.124130;1.123990;1.124010;0
20200701 042900;1.124000;1.124130;1.124000;1.124130;0
20200701 043000;1.124130;1.124280;1.124130;1.124140;0
20200701 043100;1.124140;1.124140;1.123900;1.124000;0
20200701 043200;1.124040;1.124090;1.123940;1.124010;0
20200701 043300;1.124010;1.124010;1.123850;1.123850;0
20200701 043400;1.123850;1.123890;1.123790;1.123860;0
20200701 043500;1.123850;1.123910;1.123740;1.123810;0
20200701 043600;1.123810;1.123960;1.123680;1.123680;0
20200701 043700;1.123690;1.123750;1.123560;1.123600;0
20200701 043800;1.123590;1.123590;1.123330;1.123380;0
20200701 043900;1.123380;1.123390;1.123260;1.123340;0
20200701 044000;1.123350;1.123640;1.123310;1.123600;0
20200701 044100;1.123610;1.123860;1.123600;1.123840;0
20200701 044200;1.123830;1.123870;1.123620;1.123660;0
20200701 044300;1.123660;1.123660;1.123290;1.123340;0
20200701 044400;1.123350;1.123460;1.123350;1.123400;0
20200701 044500;1.123370;1.123400;1.123300;1.123400;0
20200701 044600;1.123390;1.123390;1.123240;1.123240;0
20200701 044700;1.123240;1.123240;1.123170;1.123200;0
20200701 044800;1.123200;1.123200;1.122930;1.122930;0
20200701 044900;1.122930;1.123150;1.122920;1.123100;0
20200701 045000;1.123100;1.123160;1.123000;1.123160;0
20200701 045100;1.123160;1.123320;1.123140;1.123260;0
20200701 045200;1.123250;1.123250;1.123060;1.123210;0
20200701 045300;1.123220;1.123310;1.123160;1.123170;0
20200701 045400;1.123170;1.123260;1.123030;1.123240;0
20200701 045500;1.123240;1.123350;1.123210;1.123220;0
20200701 045600;1.123220;1.123280;1.123180;1.123280;0
20200701 045700;1.123280;1.123340;1.123180;1.123250;0
20200701 045800;1.123250;1.123260;1.123020;1.123040;0
20200701 045900;1.123040;1.123190;1.123010;1.123110;0
20200701 050000;1.123130;1.123340;1.123080;1.123320;0
20200701 050100;1.123350;1.123350;1.123220;1.123230;0
20200701 050200;1.123240;1.123320;1.123200;1.123260;0
20200701 050300;1.123270;1.123290;1.123150;1.123160;0
20200701 050400;1.123160;1.123160;1.123090;1.123110;0
20200701 050500;1.123150;1.123210;1.123100;1.123110;0
20200701 050600;1.123110;1.123210;1.123090;1.123160;0
20200701 050700;1.123170;1.123280;1.123160;1.123190;0
20200701 050800;1.123240;1.123360;1.123210;1.123320;0
20200701 050900;1.123330;1.123370;1.123100;1.123110;0
20200701 051000;1.123100;1.123100;1.122980;1.123000;0
20200701 051100;1.123020;1.123070;1.122980;1.123010;0
20200701 051200;1.123000;1.123040;1.122930;1.122960;0
20200701 051300;1.122940;1.123060;1.122900;1.123020;0
20200701 051400;1.123020;1.123020;1.122830;1.122930;0
20200701 051500;1.122930;1.122930;1.122610;1.122750;0
20200701 051600;1.122750;1.122750;1.122600;1.122650;0
20200701 051700;1.122660;1.122660;1.122480;1.122500;0
20200701 051800;1.122490;1.122560;1.122450;1.122450;0
20200701 051900;1.122470;1.122570;1.122460;1.122560;0
20200701 052000;1.122570;1.122660;1.122550;1.122610;0
20200701 052100;1.122600;1.122650;1.122450;1.122480;0
20200701 052200;1.122490;1.122490;1.122400;1.122400;0
20200701 052300;1.122410;1.122540;1.122370;1.122490;0
20200701 052400;1.122500;1.122570;1.122490;1.122550;0
20200701 052500;1.122560;1.122570;1.122280;1.122290;0
20200701 052600;1.122280;1.122460;1.122270;1.122440;0
20200701 052700;1.122430;1.122440;1.122230;1.122230;0
20200701 052800;1.122220;1.122260;1.122200;1.122260;0
20200701 052900;1.122260;1.122270;1.122200;1.122220;0
20200701 053000;1.122210;1.122230;1.121840;1.122050;0
20200701 053100;1.122090;1.122270;1.122090;1.122270;0
20200701 053200;1.122270;1.122370;1.122230;1.122310;0
20200701 053300;1.122310;1.122380;1.122220;1.122350;0
20200701 053400;1.122340;1.122420;1.122210;1.122220;0
20200701 053500;1.122220;1.122390;1.122150;1.122380;0
20200701 053600;1.122380;1.122520;1.122360;1.122470;0
20200701 053700;1.122490;1.122630;1.122470;1.122520;0
20200701 053800;1.122530;1.122550;1.122430;1.122460;0
20200701 053900;1.122460;1.122580;1.122420;1.122580;0
20200701 054000;1.122560;1.122570;1.122380;1.122560;0
20200701 054100;1.122570;1.122570;1.122480;1.122570;0
20200701 054200;1.122600;1.122630;1.122510;1.122560;0
20200701 054300;1.122560;1.122610;1.122340;1.122340;0
20200701 054400;1.122320;1.122370;1.122180;1.122310;0
20200701 054500;1.122330;1.122330;1.121990;1.122050;0
20200701 054600;1.122030;1.122040;1.121800;1.121850;0
20200701 054700;1.121860;1.122070;1.121840;1.122060;0
20200701 054800;1.122070;1.122180;1.122070;1.122170;0
20200701 054900;1.122170;1.122350;1.122170;1.122320;0
20200701 055000;1.122320;1.122420;1.122110;1.122120;0
20200701 055100;1.122120;1.122200;1.121850;1.121880;0
20200701 055200;1.121880;1.121910;1.121810;1.121810;0
20200701 055300;1.121830;1.121880;1.121750;1.121770;0
20200701 055400;1.121760;1.121920;1.121760;1.121850;0
20200701 055500;1.121850;1.121850;1.121660;1.121740;0
20200701 055600;1.121730;1.121810;1.121380;1.121400;0
20200701 055700;1.121410;1.121460;1.121110;1.121150;0
20200701 055800;1.121160;1.121180;1.120770;1.121010;0
20200701 055900;1.121000;1.121120;1.120760;1.120760;0
20200701 060000;1.120760;1.120860;1.120690;1.120730;0
20200701 060100;1.120720;1.120730;1.120530;1.120730;0
20200701 060200;1.120730;1.120760;1.120520;1.120570;0
20200701 060300;1.120570;1.120880;1.120510;1.120880;0
20200701 060400;1.120880;1.120880;1.120720;1.120720;0
20200701 060500;1.120720;1.120750;1.120420;1.120610;0
20200701 060600;1.120620;1.120720;1.120580;1.120660;0
20200701 060700;1.120670;1.120840;1.120630;1.120840;0
20200701 060800;1.120860;1.121060;1.120840;1.121040;0
20200701 060900;1.121040;1.121060;1.120880;1.121010;0
20200701 061000;1.121020;1.121040;1.120910;1.121020;0
20200701 061100;1.121010;1.121020;1.120740;1.120760;0
20200701 061200;1.120750;1.120880;1.120660;1.120760;0
20200701 061300;1.120760;1.120800;1.120670;1.120700;0
20200701 061400;1.120730;1.120800;1.120680;1.120800;0
20200701 061500;1.120800;1.121010;1.120720;1.120970;0
20200701 061600;1.120970;1.121130;1.120970;1.121110;0
20200701 061700;1.121100;1.121110;1.121020;1.121080;0
20200701 061800;1.121090;1.121090;1.120830;1.120880;0
20200701 061900;1.120880;1.120880;1.120700;1.120810;0
20200701 062000;1.120800;1.120820;1.120520;1.120550;0
20200701 062100;1.120540;1.120580;1.120210;1.120220;0
20200701 062200;1.120230;1.120770;1.120230;1.120740;0
20200701 062300;1.120740;1.120870;1.120690;1.120730;0
20200701 062400;1.120720;1.120840;1.120680;1.120840;0
20200701 062500;1.120840;1.120870;1.120610;1.120740;0
20200701 062600;1.120730;1.120870;1.120710;1.120810;0
20200701 062700;1.120800;1.120800;1.120680;1.120720;0
20200701 062800;1.120730;1.120860;1.120670;1.120850;0
20200701 062900;1.120850;1.120890;1.120790;1.120880;0
20200701 063000;1.120900;1.121080;1.120840;1.120960;0
20200701 063100;1.120960;1.121080;1.120900;1.121040;0
20200701 063200;1.121040;1.121050;1.120910;1.121030;0
20200701 063300;1.121000;1.121090;1.120840;1.121080;0
20200701 063400;1.121070;1.121070;1.120870;1.120900;0
20200701 063500;1.120900;1.120900;1.120740;1.120810;0
20200701 063600;1.120790;1.120810;1.120570;1.120720;0
20200701 063700;1.120740;1.120880;1.120580;1.120600;0
20200701 063800;1.120610;1.120660;1.120150;1.120270;0
20200701 063900;1.120270;1.120480;1.120260;1.120410;0
20200701 064000;1.120420;1.120620;1.120350;1.120620;0
20200701 064100;1.120600;1.120740;1.120490;1.120680;0
20200701 064200;1.120670;1.120690;1.120540;1.120670;0
20200701 064300;1.120680;1.120730;1.120450;1.120470;0
20200701 064400;1.120480;1.120520;1.120230;1.120450;0
20200701 064500;1.120440;1.120530;1.120290;1.120370;0
20200701 064600;1.120370;1.120530;1.120350;1.120510;0
20200701 064700;1.120500;1.120570;1.120450;1.120490;0
20200701 064800;1.120510;1.120580;1.120370;1.120370;0
20200701 064900;1.120370;1.120450;1.120230;1.120320;0
20200701 065000;1.120350;1.120420;1.120270;1.120300;0
20200701 065100;1.120300;1.120500;1.120300;1.120440;0
20200701 065200;1.120430;1.120450;1.120330;1.120390;0
20200701 065300;1.120390;1.120430;1.120020;1.120120;0
20200701 065400;1.120130;1.120370;1.120130;1.120230;0
20200701 065500;1.120230;1.120380;1.120230;1.120350;0
20200701 065600;1.120340;1.120550;1.120320;1.120350;0
20200701 065700;1.120340;1.120530;1.120330;1.120510;0
20200701 065800;1.120500;1.120550;1.120400;1.120500;0
20200701 065900;1.120510;1.120580;1.120460;1.120500;0
20200701 070000;1.120500;1.120500;1.120130;1.120150;0
20200701 070100;1.120190;1.120230;1.120030;1.120030;0
20200701 070200;1.120020;1.120040;1.119660;1.119750;0
20200701 070300;1.119760;1.120000;1.119750;1.119910;0
20200701 070400;1.119910;1.119920;1.119780;1.119880;0
20200701 070500;1.119870;1.119870;1.119550;1.119670;0
20200701 070600;1.119660;1.119730;1.119400;1.119460;0
20200701 070700;1.119460;1.119570;1.119300;1.119360;0
20200701 070800;1.119350;1.119630;1.119320;1.119630;0
20200701 070900;1.119660;1.119810;1.119620;1.119730;0
20200701 071000;1.119720;1.119760;1.119550;1.119570;0
20200701 071100;1.119590;1.119760;1.119590;1.119750;0
20200701 071200;1.119750;1.119810;1.119620;1.119670;0
20200701 071300;1.119670;1.119820;1.119650;1.119820;0
20200701 071400;1.119810;1.120070;1.119790;1.120070;0
20200701 071500;1.120070;1.120270;1.120040;1.120230;0
20200701 071600;1.120240;1.120270;1.120200;1.120260;0
20200701 071700;1.120270;1.120270;1.120200;1.120260;0
20200701 071800;1.120250;1.120290;1.120120;1.120120;0
20200701 071900;1.120110;1.120110;1.119790;1.119820;0
20200701 072000;1.119810;1.119860;1.119640;1.119720;0
20200701 072100;1.119730;1.119840;1.119640;1.119760;0
20200701 072200;1.119750;1.119810;1.119680;1.119800;0
20200701 072300;1.119810;1.119850;1.119610;1.119720;0
20200701 072400;1.119710;1.119780;1.119620;1.119770;0
20200701 072500;1.119770;1.119820;1.119650;1.119650;0
20200701 072600;1.119660;1.119840;1.119650;1.119800;0
20200701 072700;1.119790;1.119850;1.119660;1.119830;0
20200701 072800;1.119810;1.119870;1.119710;1.119710;0
20200701 072900;1.119720;1.119740;1.119530;1.119560;0
20200701 073000;1.119550;1.119730;1.119510;1.119710;0
20200701 073100;1.119720;1.120080;1.119720;1.119970;0
20200701 073200;1.119980;1.120010;1.119720;1.119720;0
20200701 073300;1.119700;1.119730;1.119490;1.119500;0
20200701 073400;1.119490;1.119490;1.118480;1.118900;0
20200701 073500;1.118920;1.119140;1.118800;1.119020;0
20200701 073600;1.119020;1.119060;1.118810;1.118900;0
20200701 073700;1.118900;1.119320;1.118900;1.119240;0
20200701 073800;1.119240;1.119370;1.119240;1.119330;0
20200701 073900;1.119320;1.119370;1.119240;1.119310;0
20200701 074000;1.119330;1.119370;1.119290;1.119360;0
20200701 074100;1.119370;1.119680;1.119300;1.119660;0
20200701 074200;1.119650;1.119760;1.119600;1.119660;0
20200701 074300;1.119660;1.119680;1.119550;1.119670;0
20200701 074400;1.119660;1.119700;1.119570;1.119650;0
20200701 074500;1.119630;1.119640;1.119450;1.119510;0
20200701 074600;1.119500;1.119760;1.119490;1.119700;0
20200701 074700;1.119700;1.119850;1.119650;1.119770;0
20200701 074800;1.119770;1.119770;1.119670;1.119680;0
20200701 074900;1.119700;1.119950;1.119650;1.119740;0
20200701 075000;1.119740;1.119750;1.119590;1.119620;0
20200701 075100;1.119620;1.120200;1.119610;1.120150;0
20200701 075200;1.120160;1.120400;1.120160;1.120400;0
20200701 075300;1.120400;1.120670;1.120300;1.120660;0
20200701 075400;1.120650;1.120650;1.120310;1.120340;0
20200701 075500;1.120350;1.120430;1.120230;1.120420;0
20200701 075600;1.120410;1.120670;1.120410;1.120520;0
20200701 075700;1.120510;1.120620;1.120460;1.120590;0
20200701 075800;1.120580;1.120580;1.120460;1.120560;0
20200701 075900;1.120550;1.120570;1.120360;1.120360;0
20200701 080000;1.120360;1.120390;1.120220;1.120240;0
20200701 080100;1.120230;1.120530;1.120230;1.120490;0
